african-style-poached-eggs-in-tomato-sauce,59.268000,1776
after-school-banana-roll-ups,16.115000,394
after-school-berry-yogurt-bark,22.059000,580
after-school-loaded-apple-slices,23.220000,608
after-school-stuffed-cucumbers,29.583000,798
after-school-zucchini-pizzas,27.191000,729
afternoon-tea-churros,72.239000,2165
alfredo-chicken-bake,65.114000,1559
aligot-cheesy-potatoes,155.695000,3731
almond-butter-blueberry-toast,15.929000,413
almond-butter-energy-bites-with-date-coconut,28.073000,754
almond-butter-fruit-sweet-potato-toast,8.708000,234
almond-butter-honey-oat-bars,31.765000,865
almond-chocolate-chia-seed-pudding,23.011000,643
almond-crusted-parmesan-salmon,32.836000,982
almond-milk,27.493000,745
almond-pretzel-bars,23.778000,498
almond-salsa,32.996000,966
american-burger-juicy-lucy,28.677000,771
american-buttermilk-fried-chicken,31.022000,842
american-cheesecake,65.527000,1504
american-chili-cheese-fries,62.688000,1503
american-flag-cake-pops,133.469000,3199
americano-box,14.002000,332
angel-food-cake-in-a-springform-pan,217.943000,5224
animal-doughnuts-by-alexander-roberts,261.039000,6258
animal-pancakes,106.287000,3186
animal-shaped-boiled-egg-4-ways,112.501000,2666
anti-inflammatory-golden-milk,94.390000,2262
anything-you-got-curry-soup,66.266000,1588
apple-and-cabbage-slaw-with-herbed-salmon,29.583000,808
apple-blackcurrant-pastries,43.674000,1307
apple-brie-crostinis,24.335000,577
apple-chips,16.928000,419
apple-cider,53.012000,1256
apple-cider-cupcakes,118.004000,2759
apple-cider-doughnuts,84.143000,2521
apple-cider-funnel-cake,55.962000,1677
apple-cider-vinegar,46.464000,1113
apple-cider-vinegar-salad-dressing,14.304000,387
apple-cinnamon-french-toast-bake,68.335000,2047
apple-cinnamon-instant-oatmeal,15.047000,362
apple-cinnamon-oatmeal-bars,78.596000,2355
apple-cinnamon-oatmeal-muffins,58.436000,1750
apple-cinnamon-skillet-cobbler,29.304000,790
apple-cinnamon-steel-cut-oatmeal,28.422000,763
apple-crumble-cupcakes,75.034000,2248
apple-fritter-stuffed-pull-apart-bread,71.172000,2132
apple-fruit-rollers,35.132000,971
apple-galette,195.652000,4690
apple-peel-chips,17.160000,368
apple-pie-bake,61.999000,1856
apple-pie-bites,40.682000,970
apple-pie-bread-pudding,56.900000,1704
apple-pie-cheesecake,89.924000,2695
apple-pie-cone,39.521000,1138
apple-pie-crumble-blondies,84.378000,2529
apple-pie-dumplings,77.230000,1781
apple-pie-from-scratch,122.180000,3662
apple-pie-jello-shots,74.328000,1781
apple-pie-macerated,204.174000,4856
apple-pie-muffins,84.823000,2033
apple-pie-tacos,95.435000,2287
apple-pie-winter-smoothie,43.608000,1022
apple-ring-pancakes,67.290000,2016
apple-rose-sangria,39.149000,867
apple-slab-pie,77.252000,2315
apple-snack-dippers,13.329000,319
apple-stack-cake,180.335000,4323
apple-stuffed-doughnuts,38.731000,1073
apple-tater-tots,120.836000,2896
apple-tea,11.680000,235
aquarium-cookies,80.836000,2422
arroz-caldo-as-made-by-janna,177.471000,4254
arroz-con-pollo-with-matt-and-patrick,140.156000,3359
arugula-pesto,16.324000,345
asian-chicken-chopped-salad,62.980000,1887
asparagus-and-mushroom-pesto-spaghetti-squash,32.021000,872
asparagus-fries,22.152000,593
asparagus-stuffed-chicken-breast,85.103000,2550
aunt-gussies-pound-cake,109.572000,2625
aunt-vivians-sweet-potato-pie,154.735000,3709
avocado-and-roasted-chickpea-toast,15.697000,382
avocado-and-tomato-salad,16.115000,395
avocado-black-bean-egg-wrapped-breakfast-burrito,20.945000,432
avocado-carbonara,54.468000,1631
avocado-chicken-salad,44.591000,1335
avocado-chickpea-salad,72.836000,2182
avocado-cold-brew,37.083000,858
avocado-deviled-eggs,59.838000,1434
avocado-egg-cups,49.668000,1174
avocado-fries,43.418000,1301
avocado-fudge,45.233000,1268
avocado-hummus,24.289000,641
avocado-lime-salmon,26.332000,701
avocado-quinoa-power-salad,88.678000,2125
avocado-rose-avocado-toast,15.419000,427
avocado-rose-toast-leo,33.832000,767
avocado-salsa,49.348000,1478
avocado-wedges,31.881000,867
avocado-yogurt-chicken-salad,22.826000,643
award-winning-cuban-sandwich-by-el-cochinito,188.719000,4524
awesome-lemon-meringue-bars,112.602000,2699
bacon-and-camembert-pull-apart-garlic-bread,50.394000,1509
bacon-and-cheese-in-a-mug,29.490000,853
bacon-and-cheese-stuffed-boxty,48.132000,1441
bacon-and-cheese-stuffed-plantains,39.087000,1170
bacon-and-egg-fried-rice,66.543000,1993
bacon-and-onion-roasted-potatoes,20.480000,526
bacon-and-pecan-cheeseball,45.423000,1360
bacon-asparagus-pastry-twists,36.897000,1029
bacon-avocado-brussels-sprout-salad-with-lemon-vinaigrette,93.231000,2794
bacon-avocado-caesar-salad,19.877000,509
bacon-bbq-chicken-loaf,107.764000,2583
bacon-cheddar-baked-potato,39.010000,1170
bacon-cheddar-chips,30.837000,668
bacon-cheddar-deviled-eggs,82.664000,1981
bacon-cheddar-jalapeno-stuffed-hush-puppies,94.212000,2258
bacon-cheddar-loaded-cheeseburger,65.604000,1966
bacon-cheeseburger-wontons,79.172000,2372
bacon-chicken-alfredo-lasagna-roll,120.388000,2884
bacon-chicken-wrapped-mozzarella-sticks,94.645000,2268
bacon-cotija-guacamole,20.991000,469
bacon-croque-madame-brunch-ring,117.530000,2817
bacon-egg-and-cheese-breakfast-bread-boat,31.706000,948
bacon-egg-cups,21.990000,595
bacon-eggs-sweet-potato-toast,7.013000,175
bacon-green-bean-twists,30.024000,849
bacon-guacamole-chicken-bombs,47.876000,1433
bacon-jalapeno-popper-pinwheels,50.884000,1524
bacon-lattice-breakfast-pie,44.378000,1329
bacon-lettuce-tomato-and-avocado-salad,51.930000,1555
bacon-mac-n-cheese-pot-pie,63.706000,1908
bacon-mushroom-skewers,26.843000,766
bacon-ranch-chicken-bake,69.124000,2071
bacon-sausage-egg-wrapped-breakfast-burrito,39.869000,901
bacon-spinach-omelet,37.501000,879
bacon-wrapped-brussels-sprouts,18.530000,554
bacon-wrapped-burger-ring,85.423000,2560
bacon-wrapped-burger-roll,57.242000,1714
bacon-wrapped-jalapeno-popper-dogs,87.172000,2613
bacon-wrapped-mashed-potato-stuffed-meatloaf,129.711000,3108
bacon-wrapped-mozzarella-sticks,30.874000,923
bacon-wrapped-parmesan-garlic-knots,109.366000,2621
bacon-wrapped-prime-rib,131.524000,3151
bacon-wrapped-slow-cooker-pulled-pork,71.834000,2152
bagel-boats,35.375000,1058
baked-alaska,116.079000,3480
baked-apple-pie-dumplings,70.212000,2103
baked-artichoke-bites-with-garlic-aioli,61.766000,1480
baked-avocado-eggs,46.511000,1393
baked-avocado-tacos,64.623000,1936
baked-brie-in-a-bread-bowl,75.001000,1797
baked-buffalo-wings,29.002000,835
baked-butternut-squash-risotto,151.386000,3629
baked-chicken-fries,54.767000,1640
baked-chicken-parmesan,28.677000,832
baked-chicken-taquitos,67.332000,2017
baked-churro-bites,69.252000,2075
baked-cinnamon-apple-chips,22.710000,478
baked-cookies-n-cream-ice-cream-cake,70.148000,1681
baked-delicata-squash-rings-with-honey-mustard-dipping-sauce,92.250000,2211
baked-eggs-benedict-cups,41.434000,1240
baked-falafel-and-tzatziki-sauce,66.154000,1516
baked-fish-chips,92.847000,2783
baked-garlic-herb-wings,22.547000,587
baked-garlic-parmesan-potato-wedges,31.919000,955
baked-ham-cheese-ring,49.050000,1469
baked-honey-mustard-wings,17.392000,433
baked-lobster-tails,31.487000,856
baked-mint-chip-ice-cream-cake,70.148000,1681
baked-oatmeal-cups,58.561000,1403
baked-parmesan-chicken-strips,62.575000,1874
baked-pear-crumble,126.746000,3038
baked-potato-wedges-fish-sticks,74.906000,2245
baked-salmon,23.824000,638
baked-salt-and-pepper-wings,21.316000,477
baked-shrimp-scampi-linguine,39.834000,1192
baked-strawberry-ice-cream-sprinkle-cake,70.194000,1682
baked-sweet-potato-fries,55.642000,1667
baked-teriyaki-wings,22.083000,574
baked-toffee-apples,76.164000,2282
baklava,167.876000,4024
balsamic-chicken-and-veggies-meal-prep,70.788000,2121
balsamic-dijon-salad-dressing,16.092000,470
banana-almond-oatmeal,14.049000,345
banana-berry-fruit-salad,13.677000,321
banana-berry-smoothie-bowl,22.617000,590
banana-bread,32.625000,926
banana-bread-bottom-cheesecake,77.082000,2310
banana-bread-bundt-cake,137.668000,3300
banana-bread-chocolate-cheesecake-swiss-roll,115.613000,2771
banana-bread-dip,33.321000,728
banana-bread-ice-cream-cake,73.626000,2206
banana-bread-in-a-jar,25.496000,718
banana-bread-instant-oatmeal,16.069000,393
banana-bread-mini-muffins,51.140000,1532
banana-bread-on-a-stick,96.772000,2318
banana-bread-overnight-oats,18.089000,456
banana-bread-pudding,48.922000,1465
banana-brownies,30.999000,880
banana-chocolate-chip-breakfast-muffins,31.322000,937
banana-chocolate-chip-energy-bites,27.934000,749
banana-chocolate-chip-pancakes,18.832000,476
banana-chocolate-in-a-mug,24.265000,640
banana-cornbread-pancakes,96.851000,2321
banana-cream-pie,39.386000,1179
banana-cupcakes-with-chocolate-frosting,48.762000,1402
banana-french-toast-bake,57.306000,1716
banana-fritters,32.903000,899
banana-ice-cream-chocolate-bites,80.431000,2410
banana-liquid-nitrogen-ice-cream,20.364000,523
banana-matcha,32.834000,744
banana-mint-chocolate-chip-smoothie,21.107000,554
banana-muffin-mug,15.999000,411
banana-oat-freezer-prep-smoothie,189.847000,4551
banana-oatmeal-muffins,46.554000,1394
banana-pancakes,27.214000,816
banana-peanut-butter-french-toast-roll-up,12.493000,286
banana-pudding,32.508000,886
banana-pudding-cheesecake,120.953000,2899
banana-split-ice-cream-pie,84.916000,2035
banana-split-on-a-stick,50.095000,1500
banana-walnut-dark-chocolate-stuffed-cookies,31.603000,902
bangers-and-mash-bombs,43.844000,1313
bangers-and-mash-sausage-rolls,53.978000,1617
bangers-mash-yorkshire-pudding,62.404000,1869
banh-mi-bowl-with-crispy-tofu,40.960000,1166
banoffee-cones,84.975000,2546
banoffee-cookies,53.636000,1607
banoffee-french-toast-roll-ups,34.991000,1047
banoffee-pie,122.091000,2926
barbecue-onion-meatballs,50.643000,1430
barbecue-parchment-baked-chicken,19.993000,554
barbeque-sauce,17.346000,414
basil-and-pesto-hasselback-chicken,20.689000,582
bbq-bacon-cheeseburger,46.510000,1115
bbq-bacon-ice-tray-meatballs,111.087000,2661
bbq-bacon-meatballs,48.388000,1449
bbq-bacon-onion-meatball-bomb,81.007000,2427
bbq-bacon-onion-rings,25.473000,608
bbq-beer-can-chicken,79.343000,2377
bbq-cauliflower-bites,19.296000,490
bbq-cheeseburger-nachos,113.626000,3406
bbq-cheeseburger-onion-ring,57.818000,1732
bbq-chicken-bacon-skewers,23.778000,624
bbq-chicken-bake,69.124000,2071
bbq-chicken-corn-dogs,69.956000,2096
bbq-chicken-dippers,40.194000,1139
bbq-chicken-monkey-bread-ring,97.942000,2347
bbq-chicken-nacho-poppers,88.143000,2112
bbq-chicken-pita-pizza,39.567000,1099
bbq-chicken-pizza-tacos,79.250000,1899
bbq-chicken-poppers,38.476000,852
bbq-chicken-quesadilla,31.835000,866
bbq-chicken-ring,52.015000,1558
bbq-chicken-rollups,35.460000,1061
bbq-chicken-sandwich,45.512000,1033
bbq-chicken-sliders,24.521000,697
bbq-chicken-tenders,28.515000,767
bbq-chicken-tortilla-pizzas,21.502000,563
bbq-chipped-ham-rolls,60.465000,1725
bbq-chips,44.002000,1320
bbq-jackfruit-sliders,98.500000,2322
bbq-popcorn,82.083000,1967
bbq-popcorn-chicken,37.082000,1110
bbq-pork-party-tower,130.288000,3123
bbq-pulled-chicken-sliders,50.225000,1422
bbq-pulled-pork-fries,64.516000,1933
bbq-pulled-pork-from-leftover-sauce,17.299000,430
bbq-pulled-pork-rolls,110.458000,3225
bbq-pulled-sweet-potato-sliders,64.452000,1931
bbq-smoker-pork-ribs,82.308000,2466
bbq-spice-rub-blend,44.327000,1048
bean-and-cheese-toaster-quesadilla,25.659000,603
beans-rice-cheese-burritos,15.999000,419
beef-and-broccoli-stir-fry,53.359000,1598
beef-and-cheese-empanada,53.012000,1265
beef-and-cheese-tortellini-bake,78.511000,2352
beef-bean-burritos,27.563000,738
beef-beer-goulash,90.223000,2704
beef-braciole-stuffed-italian-beef-roll,156.782000,3758
beef-broccoli-cauliflower-fried-rice,23.638000,657
beef-broccoli-chow-mein,70.154000,1682
beef-broccoli-fried-rice,55.937000,1589
beef-broccoli-stuffed-rice-triangles,142.639000,3419
beef-cutlet-stuffed-garlic-bread,77.210000,2314
beef-kebab-with-garlic-sauce,65.690000,1968
beef-ragu,32.671000,946
beef-stew-gratin,76.079000,2280
beef-stroganoff,159.498000,3823
beef-stroganoff-potatoes,53.018000,1588
beef-wellington-for-two,104.367000,3128
beer-batter-apple-rings,42.628000,1276
beer-battered-crispy-fried-chicken,46.255000,1385
beer-battered-onion-rings-by-martha-stewart,87.428000,2620
beer-battered-shrimp-tacos,74.884000,2243
beer-brat-nachos,46.426000,1390
beer-cheese-beer-brats,28.740000,861
beer-cheese-pretzel-bites,52.015000,1558
beer-pretzels-with-beer-cheese-dip,81.348000,2437
beet-and-pear-salad-with-lemon-vinaigrette,63.748000,1526
beet-apple-spinach-juice,24.823000,551
beet-gnocchi,272.069000,6522
beetroot-crisps,28.738000,689
beetroot-feta-burgers,70.738000,1696
beignets,158.036000,3788
bell-pepper-and-kale-frittata,41.355000,977
bell-pepper-egg-boats,46.554000,1394
bell-pepper-egg-rings,22.129000,575
bell-pepper-pumpkins,25.844000,686
bell-pepper-rings,45.953000,1086
berbere-spice-chicken-wings,94.959000,2276
berries-and-cream-cloud-cake,59.268000,1775
berries-and-cream-pecan-lace-cup,63.786000,1458
berries-cream-puff-ring,134.554000,3224
berries-n-cream-instant-oatmeal,18.367000,463
berry-almond-oatmeal-bake,46.938000,1405
berry-cheesecake-crepes,57.300000,1719
berry-cheesecake-poke-cake,41.820000,1250
berry-chocolate-mug-cake,39.405000,1093
berry-cobbler-for-1,33.321000,796
berry-french-toast-bake,59.098000,1771
berry-french-toast-cups,56.516000,1693
berry-medley-smoothie,17.555000,446
berry-parfait,12.493000,286
berry-smoothie-bowl,39.748000,1190
berry-stuffed-french-toast-for-two,123.624000,2963
berry-vodka-sunrise,50.799000,1521
best-spice-rub,51.226000,1534
bibimbap-by-chef-esther-choi,156.317000,3747
birthday-box-cake-bottom-cheesecake,61.402000,1839
birthday-cake-as-made-by-jackson,142.618000,4276
birthday-cake-chickpea-cookie-dough,13.491000,317
birthday-cake-cookies,13.840000,326
birthday-cake-dip,47.834000,1077
birthday-cake-in-a-jar,35.899000,790
birthday-cake-mix-cookies,10.357000,254
birthday-cake-mug-cake,24.219000,706
birthday-cake-nanaimo-bars,26.611000,712
biscuits-and-gravy-bake,60.954000,1826
bite-sized-strawberry-cheesecakes,55.334000,1288
bitty-banana-breakfast-baby-food-7-months,12.702000,378
black-bean-brownies,29.420000,829
black-bean-burgers,54.810000,1643
black-bean-corn-burgers,37.245000,1111
black-bean-quinoa-snack-bowl,17.276000,430
black-bean-roasted-red-pepper-veggie-burgers,35.295000,970
black-bean-tofu-meat-balls,62.021000,1416
black-bean-vegetarian-soup,41.495000,969
black-beans-and-corn-taco-cups,18.669000,407
black-white-mille-crepe,67.332000,2017
blackberry-sorbet,24.428000,644
blackberry-tequila-punch,36.420000,1090
blackberry-thyme-soda,36.502000,842
bleeding-vampire-drink,1068.058000,25607
block-party-ribs-by-marcus-samuelsson,128.964000,3866
blood-orange-chocolate-olive-oil-cake,238.586000,5719
bloody-mary-from-leftover-sauce,20.039000,512
bloody-mary-pasta-sauce,60.356000,1808
blooming-baked-potato,53.444000,1600
blooming-quesadilla-ring,71.279000,2136
blossoming-onion-lotus,126.456000,3031
blt-avocado-toast,29.467000,856
blue-drip-boxed-cake,86.255000,2585
blueberry-2-ingredient-sorbet,21.316000,634
blueberry-almond-instant-oatmeal,15.837000,386
blueberry-and-almond-instant-oatmeal,18.414000,464
blueberry-banana-pancakes,29.304000,836
blueberry-banana-spinach-smoothie,16.278000,451
blueberry-basil-ice-pops,54.730000,1311
blueberry-bourbon-smash,81.177000,1945
blueberry-brioche,71.620000,2146
blueberry-chocolate-energy-bars,142.943000,3426
blueberry-cinnamon-roll-bake,44.143000,1321
blueberry-croissant-breakfast-bake,46.767000,1400
blueberry-curd-tart,106.394000,2481
blueberry-energy-bites,36.015000,992
blueberry-flower-tarts,60.303000,1396
blueberry-french-toast,38.360000,1062
blueberry-french-toast-boat,63.940000,1915
blueberry-french-toast-in-a-mug,22.686000,592
blueberry-fruit-rollers,31.533000,857
blueberry-geometric-spoke-pie,116.890000,2733
blueberry-lemon-slushie,15.628000,380
blueberry-lemon-yogurt-muffins,51.652000,1547
blueberry-lemonade,39.498000,1096
blueberry-mango-popsicles,17.996000,506
blueberry-muffin-mug,20.700000,621
blueberry-muffin-overnight-oats,20.829000,553
blueberry-mug-muffin,42.679000,1011
blueberry-oven-pancake,52.612000,1575
blueberry-overnight-oats,24.962000,660
blueberry-pancakes,28.050000,839
blueberry-peach-sheet-pan-pancakes,19.134000,485
blueberry-pie-cone,20.620000,530
blueberry-slab-pie,59.482000,1782
blueberry-tapioca-pie,99.823000,2350
boiled-eggs,37.176000,869
boozy-bubbly-sherbet-punch,46.596000,1395
boozy-cheese-on-toast-welsh-rarebit,49.498000,1482
boozy-chocolate-orange-fondue,34.628000,1036
boozy-chocolate-spread,54.724000,1639
boozy-rainbow-sherbet-punch,73.519000,1762
bourbon-balls-submitted-by-isabelclane,31.578000,946
bourbon-peach-creamsicle,15.813000,386
box-brownie-cookies-brookies,19.552000,499
box-brownie-waffle-sundae,15.395000,374
braised-chicken-thighs-with-red-rice-as-made-by-hugh-acheson,163.631000,3922
braised-pork-belly-adobo-by-chef-leah-cohen,186.364000,4467
braised-short-rib-ragu,66.500000,1992
brazilian-chicken-croquettes-coxinha,61.700000,1848
brazilian-chicken-wings-frango-a-passarinho,20.388000,523
bread-bowl-quiche,95.551000,2290
breakfast-bake,53.128000,1204
breakfast-baked-potato,60.906000,1827
breakfast-banana-split,51.524000,1543
breakfast-bell-peppers,43.652000,1307
breakfast-biscuit-fries,56.026000,1678
breakfast-biscuits,50.266000,1505
breakfast-bombs,118.980000,2852
breakfast-burritos,20.898000,538
breakfast-egg-cups,33.019000,902
breakfast-egg-toast,186.820000,4477
breakfast-granola-cups,67.332000,2017
breakfast-onion-cups,50.692000,1518
breakfast-pizza,49.647000,1488
breakfast-pizza-boats,99.951000,2394
breakfast-potato-volcanoes,50.735000,1519
breakfast-sandwich-meal-prep,85.423000,2560
breakfast-sandwich-roll-up,42.671000,1278
breakfast-sandwiches-in-a-jar,13.979000,393
breakfast-sausage-egg-cup,70.596000,1692
breakfast-sliders,20.620000,618
breakfast-taco-cups,30.001000,717
breakfast-timpano,127.966000,3067
breakfast-turkey-sausages,21.409000,642
breakfast-veggie-pocket,46.998000,1105
brie-bacon-and-cranberry-mini-pies,48.175000,1443
brie-walnuts-sweet-potato-toast,12.354000,335
brigadeiros,36.292000,1086
brioche-stuffing,75.744000,1797
british-smores,19.567000,584
broccoli-bites,39.010000,920
broccoli-cauliflower-stem-and-leek-saute,29.002000,660
broccoli-cheddar-2-foot-long-potato-skin,149.024000,3573
broccoli-cheddar-and-ham-stuffed-chicken-roll,111.620000,2674
broccoli-cheddar-baked-potato,20.267000,608
broccoli-cheddar-brunch-bake,30.442000,824
broccoli-cheddar-chicken-rollups,107.764000,2583
broccoli-cheddar-frittata,32.323000,761
broccoli-cheddar-fritters,43.468000,971
broccoli-cheddar-mac-n-cheese,21.293000,550
broccoli-cheddar-quiche,104.026000,2492
broccoli-chicken-alfredo-lasagna,71.450000,2141
broccoli-soup,60.001000,1389
broccoli-tots,54.895000,1644
brown-butter-sage-pierogi,138.180000,3312
brown-butter-snickerdoodles-submitted-by-lynne-howard,65.114000,1951
brownie-bombs,74.002000,1773
brownie-caramel-ice-cream,25.519000,678
brownie-carrot-cake,66.456000,1522
brownie-cookies,33.298000,913
brownie-fudge-cookies,52.015000,1558
brownie-fudge-pudding,53.018000,1588
brownie-ice-cream,87.898000,2634
brownie-ice-cream-sandwiches,77.551000,2324
brownie-tiramisu,71.364000,2138
brownie-truffle-stuffed-strawberries,159.313000,3819
brunch-strata-bake,39.962000,1197
bruschetta,24.103000,512
brussels-sprouts,22.988000,481
brussels-sprouts-au-gratin,74.722000,1776
bubble-wrap-honeycomb-cake,208.260000,4992
buddha-bowl-meal-prep,144.730000,4339
buffalo-cauliflower,83.012000,2487
buffalo-cauliflower-bites,33.019000,937
buffalo-cauliflower-nachos,106.116000,2542
buffalo-cauliflower-tacos,63.298000,1811
buffalo-chicken-dip,23.708000,622
buffalo-chicken-football-hand-pies,91.301000,2188
buffalo-chicken-lettuce-cups,44.374000,1028
buffalo-chicken-lettuce-wraps,54.985000,1295
buffalo-chicken-mozzarella-sticks,50.394000,1509
buffalo-chicken-nachos,113.626000,3406
buffalo-chicken-onion-rings,68.207000,2043
buffalo-chicken-poppers,16.022000,340
buffalo-chicken-potato-skins,68.996000,2067
buffalo-chicken-potstickers,58.116000,1740
buffalo-chicken-sliders,31.696000,862
buffalo-chicken-stuffed-sweet-potato,55.496000,1323
buffalo-chicken-toaster-quesadilla,31.324000,718
buffalo-chicken-totchos,76.378000,2289
buffalo-chickpea-sliders,67.245000,1611
buffalo-chickpea-wraps,51.920000,1199
buffalo-meatball-corn-dogs,100.975000,2420
buffalo-popcorn,83.708000,2006
build-your-own-pizza,21.015000,575
bun-bo-xa-ot-vietnamese-steak-and-rice-noodle-salad-as-made-by-diep,236.449000,5668
bunny-shaped-apple-slices,22.477000,492
burrito-cups,53.231000,1594
burrito-stuffed-chicken-rollups,131.588000,3153
butter-chicken-mac-n-cheese,84.250000,2525
butter-chicken-meatballs,142.734000,3421
butter-cookies,173.828000,4167
butter-lava-cake,117.914000,2825
butter-parmesan-corn,20.550000,527
butter-poached-shrimp-and-orzo,56.068000,1679
buttermilk-fried-chicken-salad,52.890000,1584
buttermilk-fried-chicken-sandwich,64.772000,1941
buttermilk-pancakes,50.341000,1198
butternut-squash-fries,57.423000,1634
butternut-squash-sage-pull-apart-bread,341.999000,8199
butternut-squash-soup,41.704000,1163
butternut-squash-stuffed-pasta-bake,65.071000,1949
butterscotch-shot-glasses,22.020000,658
cabernet-braised-short-ribs,176.644000,5297
cacao-chia-pudding,217.498000,5214
cacao-chocolate-chip-nice-cream,36.595000,833
caesar-salad-dressing,15.070000,385
caged-apple-puff-pastry,49.622000,1119
cajun-bbq-baked-wings,32.276000,913
cajun-blackened-salmon,78.298000,2346
cajun-chicken-alfredo,26.239000,698
cajun-deviled-eggs,22.686000,605
cajun-shrimp-bake,69.295000,2076
cajun-spice-blend,40.937000,962
cajun-style-chicken-salad,72.538000,2173
cake-batter-frozen-yogurt,24.799000,655
cake-batter-snack-mix,27.098000,728
california-roll,10.589000,253
camembert-and-garlic-dough-balls,66.372000,1988
camembert-bread-bowl,35.247000,1055
candied-sweet-potatoes-basi-digua,95.663000,2293
cantaloupe-and-prosciutto-toast,12.075000,311
cape-verde-arroz-de-marisco-as-made-by-kiki-canuto,94.018000,2247
caprese-avocado-toast,6.247000,185
caprese-chicken-roll-ups,67.418000,2020
caprese-mac-n-cheese,118.654000,2844
caprese-pops,25.818000,772
caprese-spaghetti-squash,49.738000,1403
caprese-zucchini-wrapped-quiche,146.605000,3515
caramel-apple-bake,47.258000,1415
caramel-apple-crumble-cheesecake,74.074000,2220
caramel-apple-hand-pies,88.236000,2114
caramel-banana-crepes,78.834000,2365
caramel-blended-drink,18.693000,538
caramel-crumble-cake-stuffed-apples,84.846000,2033
caramel-pretzel-chocolate-chip-cookies,63.535000,1903
caramel-rose-apple-pie,92.847000,2783
caramel-snickers-cookie-cups,28.463000,852
